"table","replicate","seed","n_items","n_resp","method","status","k","largest_prop","n_substantive","secs","degenerate"
"christiannationalism_davis2021",1,101,6,1229,"Recursive Relationality","ok",4,0.292107404393816,4,7.32499999999982,FALSE
"christiannationalism_davis2021",1,101,6,1229,"Ensemble","ok",4,0.305939788445891,4,1.43199999999979,FALSE
"christiannationalism_davis2021",2,202,6,1229,"eJaccard","ok",4,0.344995931651749,4,3.75799999999981,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Podani","ok",5,0.313262815296989,5,44.96,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Euclidean","ok",6,0.273393002441009,6,3.16400000000067,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Cosine","ok",4,0.295362082994304,4,2.13299999999981,FALSE
"christiannationalism_davis2021",2,202,6,1229,"eDice","ok",4,0.318958502847844,4,4.20499999999993,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Correlation","ok",8,0.231895850284784,6,0.52599999999984,FALSE
"christiannationalism_davis2021",2,202,6,1229,"ACE","ok",8,0.187144019528072,7,1526.399,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Original Relationality","ok",4,0.306753458096013,4,48.8450000000003,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Recursive Relationality","ok",4,0.358014646053702,4,7.96699999999964,FALSE
"christiannationalism_davis2021",2,202,6,1229,"Ensemble","ok",5,0.286411716842962,5,1.12899999999991,FALSE
"christiannationalism_davis2021",3,303,6,1229,"eJaccard","ok",4,0.344995931651749,4,3.16,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Podani","ok",7,0.237591537835639,7,27.356,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Euclidean","ok",5,0.339300244100895,5,2.306,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Cosine","ok",4,0.294548413344182,4,1.061,FALSE
"christiannationalism_davis2021",3,303,6,1229,"eDice","ok",3,0.378356387306753,3,2.989,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Correlation","ok",8,0.199349064279902,7,0.656000000000006,FALSE
"christiannationalism_davis2021",3,303,6,1229,"ACE","ok",8,0.19446704637917,7,886.015,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Original Relationality","ok",4,0.327908868999186,4,27.978,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Recursive Relationality","ok",5,0.3173311635476,5,5.86000000000001,FALSE
"christiannationalism_davis2021",3,303,6,1229,"Ensemble","ok",5,0.270138323840521,5,1.01800000000003,FALSE
"consideration_future_consequences",2,202,12,2000,"eJaccard","ok",3,0.4135,3,7.506,FALSE
"consideration_future_consequences",2,202,12,2000,"Podani","ok",3,0.422,3,273.525,FALSE
"consideration_future_consequences",2,202,12,2000,"Euclidean","ok",4,0.3345,4,6.38200000000001,FALSE
"consideration_future_consequences",2,202,12,2000,"Cosine","ok",3,0.338,3,2.78500000000003,FALSE
"consideration_future_consequences",2,202,12,2000,"eDice","ok",3,0.3755,3,7.24299999999999,FALSE
"consideration_future_consequences",2,202,12,2000,"Correlation","ok",3,0.354,3,2.98500000000001,FALSE
"consideration_future_consequences",2,202,12,2000,"ACE","ok",3,0.4555,3,2502.905,FALSE
"consideration_future_consequences",2,202,12,2000,"Original Relationality","ok",3,0.475,3,91.3940000000002,FALSE
"consideration_future_consequences",2,202,12,2000,"Recursive Relationality","ok",3,0.382,3,125.692,FALSE
"consideration_future_consequences",2,202,12,2000,"Ensemble","ok",3,0.376,3,3.375,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"eJaccard","ok",3,0.395734597156398,3,0.810999999999922,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Podani","ok",4,0.386255924170616,4,31.271,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Euclidean","ok",4,0.312796208530806,4,0.344000000000051,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Cosine","ok",14,0.436018957345972,3,0.134999999999991,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"eDice","ok",3,0.393364928909953,3,0.298999999999978,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Correlation","ok",4,0.296208530805687,4,0.08400000000006,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"ACE","ok",5,0.324644549763033,5,201.347,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Original Relationality","ok",4,0.436018957345972,4,8.19100000000003,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Recursive Relationality","ok",4,0.267772511848341,4,18.3299999999999,FALSE
"conspiracy_asd__conspiracy_gcbs",1,101,15,422,"Ensemble","ok",4,0.324644549763033,4,0.217000000000098,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"eJaccard","ok",4,0.322274881516588,4,0.308999999999969,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Podani","ok",4,0.369668246445498,4,37.6869999999999,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Euclidean","ok",4,0.31042654028436,4,0.309000000000196,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Cosine","ok",11,0.350710900473934,3,0.130999999999858,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"eDice","ok",3,0.414691943127962,3,0.287000000000262,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Correlation","ok",5,0.336492890995261,5,0.0989999999997053,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"ACE","ok",5,0.298578199052133,5,180.422,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Original Relationality","ok",3,0.462085308056872,3,5.14499999999998,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Recursive Relationality","ok",3,0.383886255924171,3,15.0440000000003,FALSE
"conspiracy_asd__conspiracy_gcbs",2,202,15,422,"Ensemble","ok",3,0.419431279620853,3,0.160999999999603,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"eJaccard","ok",3,0.381516587677725,3,0.243999999999687,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Podani","ok",4,0.372037914691943,4,20.8580000000002,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Euclidean","ok",4,0.31042654028436,4,0.239999999999782,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Cosine","ok",11,0.355450236966825,3,0.0950000000002547,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"eDice","ok",3,0.407582938388626,3,0.182999999999993,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Correlation","ok",5,0.28436018957346,5,0.0579999999999927,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"ACE","ok",5,0.298578199052133,5,186.03,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Original Relationality","ok",3,0.469194312796209,3,7.67500000000018,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Recursive Relationality","ok",4,0.400473933649289,4,19.9669999999996,FALSE
"conspiracy_asd__conspiracy_gcbs",3,303,15,422,"Ensemble","ok",3,0.388625592417062,3,0.189000000000306,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"eJaccard","ok",3,0.399339933993399,3,0.215,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Podani","ok",4,0.468646864686469,4,5.844,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Euclidean","ok",3,0.491749174917492,3,0.513999999999999,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Cosine","ok",4,0.316831683168317,4,0.0590000000000011,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"eDice","ok",3,0.33993399339934,3,0.114999999999998,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Correlation","ok",4,0.306930693069307,4,0.0519999999999996,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"ACE","ok",6,0.260726072607261,6,52.31,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Original Relationality","ok",3,0.425742574257426,3,1.946,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Recursive Relationality","ok",4,0.326732673267327,4,3.205,FALSE
"daiku_2021_dirty_dozen",1,101,12,303,"Ensemble","ok",3,0.442244224422442,3,0.0829999999999984,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"eJaccard","ok",3,0.372937293729373,3,0.186000000000604,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Podani","ok",3,0.547854785478548,3,13.0119999999997,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Euclidean","ok",4,0.429042904290429,4,0.172999999999774,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Cosine","ok",3,0.343234323432343,3,0.0830000000005384,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"eDice","ok",3,0.396039603960396,3,0.951000000000022,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Correlation","ok",5,0.336633663366337,5,0.0529999999998836,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"ACE","ok",6,0.224422442244224,6,105.808,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Original Relationality","ok",3,0.425742574257426,3,3.1929999999993,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Recursive Relationality","ok",4,0.303630363036304,4,3.48600000000079,FALSE
"daiku_2021_dirty_dozen",2,202,12,303,"Ensemble","ok",4,0.465346534653465,4,0.0929999999998472,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"eJaccard","ok",4,0.363036303630363,4,0.21100000000024,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Podani","ok",4,0.458745874587459,4,8.26800000000003,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Euclidean","ok",4,0.425742574257426,4,0.117999999999483,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Cosine","ok",4,0.297029702970297,4,0.0519999999996799,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"eDice","ok",3,0.402640264026403,3,0.744000000000597,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Correlation","ok",4,0.399339933993399,4,0.0419999999994616,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"ACE","ok",5,0.346534653465347,5,89.4369999999999,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Original Relationality","ok",4,0.405940594059406,4,2.46400000000085,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Recursive Relationality","ok",5,0.254125412541254,5,3.34399999999914,FALSE
"daiku_2021_dirty_dozen",3,303,12,303,"Ensemble","ok",3,0.468646864686469,3,0.0910000000003492,FALSE
"dong_2024_ccaiq",3,303,13,328,"eJaccard","ok",3,0.475609756097561,3,0.353999999999999,FALSE
"dong_2024_ccaiq",3,303,13,328,"Podani","ok",3,0.365853658536585,3,11.597,FALSE
"dong_2024_ccaiq",3,303,13,328,"Euclidean","ok",4,0.356707317073171,4,0.205999999999996,FALSE
"dong_2024_ccaiq",3,303,13,328,"Cosine","ok",10,0.396341463414634,4,0.514000000000003,FALSE
"dong_2024_ccaiq",3,303,13,328,"eDice","ok",3,0.429878048780488,3,0.170000000000002,FALSE
"dong_2024_ccaiq",3,303,13,328,"Correlation","ok",4,0.460365853658537,3,0.551000000000002,FALSE
"dong_2024_ccaiq",3,303,13,328,"ACE","ok",3,0.417682926829268,3,161.32,FALSE
"dong_2024_ccaiq",3,303,13,328,"Original Relationality","ok",4,0.304878048780488,4,5.05200000000002,FALSE
"dong_2024_ccaiq",3,303,13,328,"Recursive Relationality","ok",3,0.445121951219512,3,7.54300000000001,FALSE
"dong_2024_ccaiq",3,303,13,328,"Ensemble","ok",3,0.417682926829268,3,0.123999999999995,FALSE
"dong_2024_engagement",1,101,15,322,"eJaccard","ok",4,0.357142857142857,4,0.762999999999998,FALSE
"dong_2024_engagement",1,101,15,322,"Podani","ok",4,0.425465838509317,4,13.773,FALSE
"dong_2024_engagement",1,101,15,322,"Euclidean","ok",4,0.481366459627329,3,0.173000000000002,FALSE
"dong_2024_engagement",1,101,15,322,"Cosine","ok",8,0.416149068322981,3,0.0840000000000032,FALSE
"dong_2024_engagement",1,101,15,322,"eDice","ok",3,0.456521739130435,3,0.119,FALSE
"dong_2024_engagement",1,101,15,322,"Correlation","ok",4,0.291925465838509,4,0.070999999999998,FALSE
"dong_2024_engagement",1,101,15,322,"ACE","ok",4,0.31055900621118,4,119.09,FALSE
"dong_2024_engagement",1,101,15,322,"Original Relationality","ok",4,0.332298136645963,4,23.166,FALSE
"dong_2024_engagement",1,101,15,322,"Recursive Relationality","ok",4,0.350931677018634,4,24.973,FALSE
"dong_2024_engagement",1,101,15,322,"Ensemble","ok",4,0.307453416149068,4,0.120999999999981,FALSE
"dong_2024_engagement",2,202,15,322,"eJaccard","ok",4,0.347826086956522,4,0.677999999999997,FALSE
"dong_2024_engagement",2,202,15,322,"Podani","ok",4,0.350931677018634,4,18.923,FALSE
"dong_2024_engagement",2,202,15,322,"Euclidean","ok",4,0.397515527950311,3,0.258000000000038,FALSE
"dong_2024_engagement",2,202,15,322,"Cosine","ok",9,0.322981366459627,4,0.132999999999981,FALSE
"dong_2024_engagement",2,202,15,322,"eDice","ok",3,0.450310559006211,3,0.144999999999982,FALSE
"dong_2024_engagement",2,202,15,322,"Correlation","ok",4,0.332298136645963,4,0.0610000000000355,FALSE
"dong_2024_engagement",2,202,15,322,"ACE","ok",4,0.341614906832298,4,104.522,FALSE
"dong_2024_engagement",2,202,15,322,"Original Relationality","ok",4,0.288819875776398,4,3.23899999999998,FALSE
"dong_2024_engagement",2,202,15,322,"Recursive Relationality","ok",4,0.335403726708075,4,12.002,FALSE
"dong_2024_engagement",2,202,15,322,"Ensemble","ok",4,0.322981366459627,4,0.11099999999999,FALSE
"dong_2024_engagement",3,303,15,322,"eJaccard","ok",3,0.487577639751553,3,0.197999999999979,FALSE
"dong_2024_engagement",3,303,15,322,"Podani","ok",4,0.43167701863354,4,18.379,FALSE
"dong_2024_engagement",3,303,15,322,"Euclidean","ok",4,0.453416149068323,3,0.156000000000006,FALSE
"dong_2024_engagement",3,303,15,322,"Cosine","ok",9,0.31055900621118,4,0.0799999999999841,FALSE
"dong_2024_engagement",3,303,15,322,"eDice","ok",3,0.453416149068323,3,0.185999999999979,FALSE
"dong_2024_engagement",3,303,15,322,"Correlation","ok",4,0.316770186335404,4,0.05600000000004,FALSE
"dong_2024_engagement",3,303,15,322,"ACE","ok",4,0.341614906832298,4,116.837,FALSE
"dong_2024_engagement",3,303,15,322,"Original Relationality","ok",4,0.270186335403727,4,4.47000000000003,FALSE
"dong_2024_engagement",3,303,15,322,"Recursive Relationality","ok",4,0.37888198757764,4,13.6429999999999,FALSE
"dong_2024_engagement",3,303,15,322,"Ensemble","ok",4,0.322981366459627,4,0.0970000000000937,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"eJaccard","ok",3,0.471,3,10.238,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Podani","ok",5,0.332,5,469.692,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Euclidean","ok",3,0.456,3,8.63900000000001,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Cosine","ok",4,0.3165,4,5.89700000000005,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"eDice","ok",3,0.465,3,11.279,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Correlation","ok",5,0.2605,5,3.03399999999999,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"ACE","ok",9,0.265,6,4378.64,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Original Relationality","ok",3,0.4505,3,131.172,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Recursive Relationality","ok",4,0.3315,4,168.027,FALSE
"dopmeijer_2022_performance_pressure",3,303,12,2000,"Ensemble","ok",5,0.2675,5,5.53200000000015,FALSE
"dou2025_area",1,101,12,583,"eJaccard","ok",3,0.39451114922813,3,1.027,FALSE
"dou2025_area",1,101,12,583,"Podani","ok",3,0.524871355060034,3,22.715,FALSE
"dou2025_area",1,101,12,583,"Euclidean","ok",3,0.454545454545455,3,0.698,FALSE
"dou2025_area",1,101,12,583,"Cosine","ok",5,0.358490566037736,3,0.472000000000001,FALSE
"dou2025_area",1,101,12,583,"eDice","ok",3,0.343053173241852,3,0.588000000000001,FALSE
"dou2025_area",1,101,12,583,"Correlation","ok",4,0.315608919382504,4,0.427,FALSE
"dou2025_area",1,101,12,583,"ACE","ok",8,0.322469982847341,4,202.034,FALSE
"dou2025_area",1,101,12,583,"Original Relationality","ok",3,0.411663807890223,3,7.31199999999998,FALSE
"dou2025_area",1,101,12,583,"Recursive Relationality","ok",4,0.334476843910806,4,10.36,FALSE
"dou2025_area",1,101,12,583,"Ensemble","ok",4,0.332761578044597,4,0.226999999999975,FALSE
"dou2025_area",2,202,12,583,"eJaccard","ok",3,0.39451114922813,3,0.39100000000002,FALSE
"dou2025_area",2,202,12,583,"Podani","ok",4,0.497427101200686,4,22.424,FALSE
"dou2025_area",2,202,12,583,"Euclidean","ok",3,0.454545454545455,3,0.793000000000006,FALSE
"dou2025_area",2,202,12,583,"Cosine","ok",5,0.337907375643225,3,0.171999999999969,FALSE
"dou2025_area",2,202,12,583,"eDice","ok",3,0.365351629502573,3,0.87700000000001,FALSE
"dou2025_area",2,202,12,583,"Correlation","ok",4,0.307032590051458,4,0.12700000000001,FALSE
"dou2025_area",2,202,12,583,"ACE","ok",8,0.379073756432247,4,204.682,FALSE
"dou2025_area",2,202,12,583,"Original Relationality","ok",3,0.385934819897084,3,7.84100000000001,FALSE
"dou2025_area",2,202,12,583,"Recursive Relationality","ok",4,0.320754716981132,4,10.3589999999999,FALSE
"dou2025_area",2,202,12,583,"Ensemble","ok",4,0.300171526586621,4,0.228000000000065,FALSE
"dou2025_area",3,303,12,583,"eJaccard","ok",3,0.385934819897084,3,0.34699999999998,FALSE
"dou2025_area",3,303,12,583,"Podani","ok",3,0.497427101200686,3,22.811,FALSE
"dou2025_area",3,303,12,583,"Euclidean","ok",3,0.454545454545455,3,0.33299999999997,FALSE
"dou2025_area",3,303,12,583,"Cosine","ok",5,0.344768439108062,3,0.172000000000025,FALSE
"dou2025_area",3,303,12,583,"eDice","ok",3,0.343053173241852,3,0.533999999999992,FALSE
"dou2025_area",3,303,12,583,"Correlation","ok",4,0.317324185248714,4,0.519000000000005,FALSE
"dou2025_area",3,303,12,583,"ACE","ok",8,0.320754716981132,4,208.688,FALSE
"dou2025_area",3,303,12,583,"Original Relationality","ok",3,0.401372212692967,3,7.75099999999998,FALSE
"dou2025_area",3,303,12,583,"Recursive Relationality","ok",4,0.300171526586621,4,10.5110000000001,FALSE
"dou2025_area",3,303,12,583,"Ensemble","ok",3,0.375643224699828,3,0.259000000000015,FALSE
"feardriving_fisher2021",2,202,25,766,"eJaccard","ok",3,0.557441253263708,2,2.06099999999999,FALSE
"feardriving_fisher2021",2,202,25,766,"Podani","ok",3,0.539164490861619,3,349.707,FALSE
"feardriving_fisher2021",2,202,25,766,"Euclidean","ok",3,0.532637075718016,3,1.82099999999997,FALSE
"feardriving_fisher2021",2,202,25,766,"Cosine","ok",204,0.236292428198433,4,1.03100000000001,FALSE
"feardriving_fisher2021",2,202,25,766,"eDice","ok",2,0.610966057441253,2,1.65000000000003,FALSE
"feardriving_fisher2021",2,202,25,766,"Correlation","ok",4,0.459530026109661,3,0.892999999999972,FALSE
"feardriving_fisher2021",2,202,25,766,"ACE","ok",4,0.366840731070496,4,532.756,FALSE
"feardriving_fisher2021",2,202,25,766,"Original Relationality","ok",3,0.449086161879896,3,39.1160000000001,FALSE
"feardriving_fisher2021",2,202,25,766,"Recursive Relationality","ok",4,0.348563968668407,4,433.485,FALSE
"feardriving_fisher2021",2,202,25,766,"Ensemble","ok",3,0.345953002610966,3,0.769999999999982,FALSE
"feardriving_fisher2021",3,303,25,766,"eJaccard","ok",3,0.567885117493473,2,1.17599999999993,FALSE
"feardriving_fisher2021",3,303,25,766,"Podani","ok",3,0.563968668407311,2,290.097,FALSE
"feardriving_fisher2021",3,303,25,766,"Euclidean","ok",2,0.548302872062663,2,0.784000000000106,FALSE
"feardriving_fisher2021",3,303,25,766,"Cosine","ok",205,0.310704960835509,3,0.322999999999865,FALSE
"feardriving_fisher2021",3,303,25,766,"eDice","ok",2,0.60443864229765,2,1.36700000000019,FALSE
"feardriving_fisher2021",3,303,25,766,"Correlation","ok",5,0.370757180156658,3,0.226000000000113,FALSE
"feardriving_fisher2021",3,303,25,766,"ACE","ok",4,0.392950391644909,4,627.474,FALSE
"feardriving_fisher2021",3,303,25,766,"Original Relationality","ok",3,0.456919060052219,3,38.547,FALSE
"feardriving_fisher2021",3,303,25,766,"Recursive Relationality","ok",4,0.348563968668407,4,537.596,FALSE
"feardriving_fisher2021",3,303,25,766,"Ensemble","ok",3,0.373368146214099,3,0.70699999999988,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"eJaccard","ok",3,0.456957928802589,3,5.35699999999997,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Podani","ok",4,0.411650485436893,4,68.1609999999999,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Euclidean","ok",3,0.653074433656958,3,4.55400000000009,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Cosine","ok",144,0.353398058252427,3,1.92499999999995,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"eDice","ok",3,0.446601941747573,3,4.84000000000003,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Correlation","ok",5,0.558576051779935,2,3.44499999999994,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"ACE","ok",4,0.486731391585761,3,2531.278,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Original Relationality","ok",4,0.363106796116505,4,85.4249999999997,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Recursive Relationality","ok",3,0.398705501618123,3,19.8250000000003,FALSE
"fivpei_perrig_2023_imi",1,101,7,1545,"Ensemble","ok",2,0.515857605177994,2,3.22199999999975,FALSE
"frikha_2023_pe_ms",1,101,9,308,"eJaccard","ok",3,0.418831168831169,3,0.19399999999996,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Podani","ok",4,0.292207792207792,4,8.54599999999982,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Euclidean","ok",5,0.272727272727273,4,0.19800000000032,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Cosine","ok",5,0.386363636363636,3,0.0789999999997235,FALSE
"frikha_2023_pe_ms",1,101,9,308,"eDice","ok",3,0.422077922077922,3,0.126000000000204,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Correlation","ok",3,0.477272727272727,2,0.0579999999999927,FALSE
"frikha_2023_pe_ms",1,101,9,308,"ACE","ok",5,0.444805194805195,4,105.643,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Original Relationality","ok",4,0.363636363636364,4,2.77099999999973,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Recursive Relationality","ok",3,0.412337662337662,3,2.49600000000009,FALSE
"frikha_2023_pe_ms",1,101,9,308,"Ensemble","ok",3,0.493506493506494,3,0.0999999999999091,FALSE
"frikha_2023_pe_ms",2,202,9,308,"eJaccard","ok",3,0.415584415584416,3,0.191000000000258,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Podani","ok",3,0.428571428571429,3,6.09299999999985,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Euclidean","ok",4,0.288961038961039,4,0.280999999999949,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Cosine","ok",5,0.405844155844156,3,0.0670000000000073,FALSE
"frikha_2023_pe_ms",2,202,9,308,"eDice","ok",2,0.532467532467532,2,0.188000000000102,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Correlation","ok",3,0.480519480519481,3,0.0549999999998363,FALSE
"frikha_2023_pe_ms",2,202,9,308,"ACE","ok",4,0.438311688311688,3,101.548,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Original Relationality","ok",4,0.305194805194805,4,2.79499999999962,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Recursive Relationality","ok",3,0.506493506493506,3,1.54700000000003,FALSE
"frikha_2023_pe_ms",2,202,9,308,"Ensemble","ok",3,0.503246753246753,2,0.0570000000002437,FALSE
"frikha_2023_pe_ms",3,303,9,308,"eJaccard","ok",3,0.415584415584416,3,0.18100000000004,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Podani","ok",4,0.415584415584416,4,6.00999999999976,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Euclidean","ok",5,0.305194805194805,4,0.184999999999945,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Cosine","ok",5,0.396103896103896,3,0.0520000000001346,FALSE
"frikha_2023_pe_ms",3,303,9,308,"eDice","ok",2,0.529220779220779,2,0.0970000000002074,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Correlation","ok",4,0.480519480519481,3,0.0499999999997272,FALSE
"frikha_2023_pe_ms",3,303,9,308,"ACE","ok",5,0.441558441558442,4,91.2060000000001,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Original Relationality","ok",3,0.496753246753247,3,3.32299999999987,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Recursive Relationality","ok",3,0.418831168831169,3,1.96199999999999,FALSE
"frikha_2023_pe_ms",3,303,9,308,"Ensemble","ok",3,0.516233766233766,2,0.0889999999999418,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"eJaccard","ok",4,0.389755011135857,4,2.55999999999995,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Podani","ok",4,0.28619153674833,4,36.8240000000001,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Euclidean","ok",4,0.380846325167038,4,2.01899999999978,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Cosine","ok",4,0.321826280623608,4,1.15100000000029,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"eDice","ok",3,0.384187082405345,3,2.40099999999984,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Correlation","ok",6,0.28173719376392,5,0.336999999999989,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"ACE","ok",6,0.234966592427617,5,909.838,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Original Relationality","ok",3,0.435412026726058,3,28.8219999999997,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Recursive Relationality","ok",4,0.288418708240535,4,9.89700000000039,FALSE
"fukuda_2021_info_reliability",1,101,8,898,"Ensemble","ok",4,0.280623608017817,4,1.38400000000001,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"eJaccard","ok",4,0.318485523385301,4,2.05299999999988,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"Podani","ok",6,0.241648106904232,5,36.6559999999999,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"Euclidean","ok",4,0.402004454342984,4,2.08200000000033,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"Cosine","ok",4,0.310690423162583,4,0.723999999999705,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"eDice","ok",3,0.43652561247216,3,2.9369999999999,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"Correlation","ok",6,0.255011135857461,5,0.344000000000051,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"ACE","ok",6,0.262806236080178,5,793.312,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"Original Relationality","ok",4,0.347438752783964,4,32.6369999999997,FALSE
"fukuda_2021_info_reliability",2,202,8,898,"Recursive Relationality","ok",4,0.38641425389755,4,11.5860000000002,FALSE
